id,title,description
fb_12311,Green Giant,"Verified Facebook page ""Green Giant""; dataset category: company; source Facebook ID: 122520672138; encoded description features: 23."
fb_12312,Zoo,"Verified Facebook page ""Zoo""; dataset category: tvshow; source Facebook ID: 661451850616127; encoded description features: 24."
fb_12313,Australia-China Council,"Verified Facebook page ""Australia-China Council""; dataset category: government; source Facebook ID: 436537446534466; encoded description features: 22."
fb_12314,Europäische Weltraumorganisation ESA,"Verified Facebook page ""Europäische Weltraumorganisation ESA""; dataset category: government; source Facebook ID: 296822727158101; encoded description features: 7."
fb_12315,NASA's Cassini Mission to Saturn,"Verified Facebook page ""NASA's Cassini Mission to Saturn""; dataset category: government; source Facebook ID: 398017433603400; encoded description features: 6."
fb_12316,Days Inn,"Verified Facebook page ""Days Inn""; dataset category: company; source Facebook ID: 56456219978; encoded description features: 25."
fb_12317,Rain-X,"Verified Facebook page ""Rain-X""; dataset category: company; source Facebook ID: 112808208731468; encoded description features: 24."
fb_12318,Busted,"Verified Facebook page ""Busted""; dataset category: tvshow; source Facebook ID: 32534072655; encoded description features: 25."
fb_12319,Yok Böyle Dans,"Verified Facebook page ""Yok Böyle Dans""; dataset category: tvshow; source Facebook ID: 240382142680401; encoded description features: 7."
fb_12320,Bridget Phillipson,"Verified Facebook page ""Bridget Phillipson""; dataset category: politician; source Facebook ID: 329262860438866; encoded description features: 24."
fb_12321,Sarah Palin,"Verified Facebook page ""Sarah Palin""; dataset category: politician; source Facebook ID: 24718773587; encoded description features: 23."
fb_12322,Fausto Pinato,"Verified Facebook page ""Fausto Pinato""; dataset category: politician; source Facebook ID: 415124335529300; encoded description features: 25."
fb_12323,Canyon [page 12323],"Verified Facebook page ""Canyon""; dataset category: company; source Facebook ID: 194031697303438; encoded description features: 25."
fb_12324,US National Weather Service Grand Junction Colorado,"Verified Facebook page ""US National Weather Service Grand Junction Colorado""; dataset category: government; source Facebook ID: 213048578706774; encoded description features: 7."
fb_12325,Centro Nacional de las Artes México,"Verified Facebook page ""Centro Nacional de las Artes México""; dataset category: government; source Facebook ID: 122245507807109; encoded description features: 8."
fb_12326,Pressiklubi,"Verified Facebook page ""Pressiklubi""; dataset category: tvshow; source Facebook ID: 256182422873; encoded description features: 8."
fb_12327,El Viajero Fisgón,"Verified Facebook page ""El Viajero Fisgón""; dataset category: company; source Facebook ID: 132376253467994; encoded description features: 8."
fb_12328,Comienzo Sano Colombia,"Verified Facebook page ""Comienzo Sano Colombia""; dataset category: company; source Facebook ID: 101442883259740; encoded description features: 8."
fb_12329,Premios Juventud,"Verified Facebook page ""Premios Juventud""; dataset category: tvshow; source Facebook ID: 81833987430; encoded description features: 24."
fb_12330,Ian Duncan,"Verified Facebook page ""Ian Duncan""; dataset category: politician; source Facebook ID: 705931856088427; encoded description features: 26."
fb_12331,Jerry Buttimer,"Verified Facebook page ""Jerry Buttimer""; dataset category: politician; source Facebook ID: 824224380980589; encoded description features: 23."
fb_12332,US National Weather Service Charleston SC,"Verified Facebook page ""US National Weather Service Charleston SC""; dataset category: government; source Facebook ID: 252114358144366; encoded description features: 7."
fb_12333,The Embassy of Switzerland in Egypt,"Verified Facebook page ""The Embassy of Switzerland in Egypt""; dataset category: government; source Facebook ID: 1438536146455922; encoded description features: 8."
fb_12334,L'OCCITANE en Provence [page 12334],"Verified Facebook page ""L'OCCITANE en Provence""; dataset category: company; source Facebook ID: 11859103092; encoded description features: 6."
fb_12335,Exathlon Brasil,"Verified Facebook page ""Exathlon Brasil""; dataset category: tvshow; source Facebook ID: 243347219516793; encoded description features: 8."
fb_12336,Lucila Lehmann,"Verified Facebook page ""Lucila Lehmann""; dataset category: politician; source Facebook ID: 794940877344128; encoded description features: 10."
fb_12337,US National Weather Service Salt Lake City Center Weather Service Unit,"Verified Facebook page ""US National Weather Service Salt Lake City Center Weather Service Unit""; dataset category: government; source Facebook ID: 167777706610049; encoded description features: 8."
fb_12338,Julia Leischik SAT.1,"Verified Facebook page ""Julia Leischik SAT.1""; dataset category: tvshow; source Facebook ID: 123869124398478; encoded description features: 10."
fb_12339,Avast Software,"Verified Facebook page ""Avast Software""; dataset category: company; source Facebook ID: 38282497425; encoded description features: 25."
fb_12340,Davi Alcolumbre,"Verified Facebook page ""Davi Alcolumbre""; dataset category: politician; source Facebook ID: 580813708692882; encoded description features: 26."
fb_12341,Museo Archeologico Nazionale Cividale,"Verified Facebook page ""Museo Archeologico Nazionale Cividale""; dataset category: government; source Facebook ID: 1431988727025045; encoded description features: 6."
fb_12342,Twisted,"Verified Facebook page ""Twisted""; dataset category: tvshow; source Facebook ID: 288446897950102; encoded description features: 22."
fb_12343,hummel [page 12343],"Verified Facebook page ""hummel""; dataset category: company; source Facebook ID: 122381344476568; encoded description features: 23."
fb_12344,Martha Tagle,"Verified Facebook page ""Martha Tagle""; dataset category: politician; source Facebook ID: 361426427219353; encoded description features: 9."
fb_12345,Mister Donut 統一多拿滋官方粉絲團,"Verified Facebook page ""Mister Donut 統一多拿滋官方粉絲團""; dataset category: company; source Facebook ID: 152739014741402; encoded description features: 7."
fb_12346,財務省,"Verified Facebook page ""財務省""; dataset category: government; source Facebook ID: 195508923829660; encoded description features: 8."
fb_12347,National Archives Education,"Verified Facebook page ""National Archives Education""; dataset category: government; source Facebook ID: 488531951193509; encoded description features: 7."
fb_12348,Miami-Dade Office of Emergency Management,"Verified Facebook page ""Miami-Dade Office of Emergency Management""; dataset category: government; source Facebook ID: 209800569064870; encoded description features: 7."
fb_12349,Danida,"Verified Facebook page ""Danida""; dataset category: government; source Facebook ID: 598134770273703; encoded description features: 8."
fb_12350,Leopoldo Lopez,"Verified Facebook page ""Leopoldo Lopez""; dataset category: politician; source Facebook ID: 9094598058; encoded description features: 21."
fb_12351,NESCAFÉ Dolce Gusto Indonesia,"Verified Facebook page ""NESCAFÉ Dolce Gusto Indonesia""; dataset category: company; source Facebook ID: 137793429736875; encoded description features: 7."
fb_12352,Smash France,"Verified Facebook page ""Smash France""; dataset category: tvshow; source Facebook ID: 329277120482732; encoded description features: 8."
fb_12353,New Jersey National Guard,"Verified Facebook page ""New Jersey National Guard""; dataset category: government; source Facebook ID: 185017611554223; encoded description features: 25."
fb_12354,Liberty Travel,"Verified Facebook page ""Liberty Travel""; dataset category: company; source Facebook ID: 77935840691; encoded description features: 23."
fb_12355,Granko,"Verified Facebook page ""Granko""; dataset category: company; source Facebook ID: 164416620367284; encoded description features: 7."
fb_12356,Fotolia [page 12356],"Verified Facebook page ""Fotolia""; dataset category: company; source Facebook ID: 208296119735; encoded description features: 24."
fb_12357,Ambassade des Pays-Bas au Congo Kinshasa & Congo Brazzaville,"Verified Facebook page ""Ambassade des Pays-Bas au Congo Kinshasa & Congo Brazzaville""; dataset category: government; source Facebook ID: 502419793219000; encoded description features: 7."
fb_12358,US Army Reserve Element - Defense Information Systems Agency,"Verified Facebook page ""US Army Reserve Element - Defense Information Systems Agency""; dataset category: government; source Facebook ID: 65035398389; encoded description features: 6."
fb_12359,Zain Jordan,"Verified Facebook page ""Zain Jordan""; dataset category: company; source Facebook ID: 131192906913696; encoded description features: 22."
fb_12360,Morocco Mall - Page officielle,"Verified Facebook page ""Morocco Mall - Page officielle""; dataset category: company; source Facebook ID: 133628390051266; encoded description features: 7."
fb_12361,Geovania de Sá,"Verified Facebook page ""Geovania de Sá""; dataset category: politician; source Facebook ID: 209760195874244; encoded description features: 25."
fb_12362,UGG [page 12362],"Verified Facebook page ""UGG""; dataset category: company; source Facebook ID: 1558850507673030; encoded description features: 23."
fb_12363,Patrick Prévot,"Verified Facebook page ""Patrick Prévot""; dataset category: politician; source Facebook ID: 445466155584975; encoded description features: 8."
fb_12364,WX Geeks,"Verified Facebook page ""WX Geeks""; dataset category: tvshow; source Facebook ID: 602567953190361; encoded description features: 8."
fb_12365,Ripley Perú,"Verified Facebook page ""Ripley Perú""; dataset category: company; source Facebook ID: 364617108960; encoded description features: 6."
fb_12366,The Online Project,"Verified Facebook page ""The Online Project""; dataset category: company; source Facebook ID: 176247180769; encoded description features: 7."
fb_12367,Sonric's,"Verified Facebook page ""Sonric's""; dataset category: company; source Facebook ID: 303572089736675; encoded description features: 8."
